turn, assassin, algorithm, data, seed
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1684773707
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1757200421
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1941556842
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 145388732
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1425219783
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1353460985
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1255751733
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 158255993
10, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 171172454
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1734888797
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1877742982
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1866614742
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 934501426
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1510411710
1, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 824048031
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 547741826
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1752179613
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1916264667
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1825109810
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1713666091
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 51024196
3, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 184816848
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1844545694
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1173831129
8, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 265253285
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1098993063
8, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1148990633
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 338395644
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 767709121
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1621953429
11, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 999011158
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1614516662
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 293619689
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1933967667
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 704565170
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 595198059
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2047779251
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1786374822
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1434156261
1, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 516247099
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1279733448
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1769149032
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1037863138
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1721349401
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1267839519
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 773536068
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 337844998
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1176848085
9, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1655245782
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1424707804
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 437442335
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 683053953
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1956694866
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1714380971
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1934660607
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 853606423
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1518522636
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1532354399
10, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 200886501
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2095351138
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 884624786
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 686404965
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 599446402
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 479809584
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1273313578
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 976595215
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 744814226
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2054105700
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1990179727
8, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 368202043
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 698478564
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1709599116
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1611239789
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1705274521
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1865007274
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 440492130
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 931448092
8, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 906339410
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1708786041
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 676632814
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 87276505
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1287130059
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 332198286
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 455952300
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1883661116
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2122416287
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2083218770
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 532988963
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 448966742
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1017608059
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 364206327
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 823575158
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1793475496
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 458655465
10, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 403362707
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 763233998
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 630502774
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1002092496
4, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1432674063
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 536584959
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 113071484
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 639349866
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1137416362
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 254855284
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 337281534
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 796547245
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 493912333
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1690261358
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2083981830
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 6357527
10, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1099282049
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1677294348
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2100770471
1, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1616624680
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1538028518
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2134188088
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1696251944
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 455337404
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1866489504
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1541602398
8, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 74790506
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 108985696
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 22806697
9, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 635731936
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 380733588
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 543492068
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 292650046
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 602578912
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2099750809
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 378107738
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 759120137
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1083396792
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1969078141
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 324193626
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1618466265
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1019987559
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1337411724
9, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 386018165
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 173106540
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 388548985
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1464261785
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1035216454
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 974200336
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 529450983
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1565515385
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1782039061
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1410169280
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 833774985
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 592495410
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1176310965
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 880351464
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 13829359
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1004022083
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 455284506
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1751428285
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1006446826
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1103781702
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 806576431
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1287285293
10, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1087686358
5, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1006883161
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1825948365
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1679966882
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2065592372
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 374866720
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 751520997
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 615028379
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 991903968
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2052013242
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 694767287
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 215278142
9, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 693369938
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1828340612
7, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 104097243
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1797521111
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1025182092
3, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 376373332
6, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1845157411
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 848422036
4, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 579044373
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1033410582
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1670350322
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1394349919
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2136277555
1, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1294371122
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1636493709
7, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1297718233
8, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1535615913
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1816558724
6, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1903472105
2, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1045060659
4, True, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1878126014
5, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1789197278
8, False, 1, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1387879869
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 684123719
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2071527080
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 791206870
2, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 168148855
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2098176411
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1552589868
1, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1791959010
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1640505439
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 59213283
7, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1316328535
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 528326654
9, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1847041927
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1074861101
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1014755017
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 491726963
9, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1124371902
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1454052902
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1325849314
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 857913520
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 586881948
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1147692259
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 326250681
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1700809719
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1514902956
5, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1605514246
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 405277696
4, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1646547686
9, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 229125495
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1636091947
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2407312
7, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1210288894
2, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1382904242
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2027607240
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 242373123
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 609133362
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2119193190
5, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1335807137
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 927573567
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1206355437
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 527913729
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 156845561
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2018682315
9, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 284069864
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 82352826
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1503603751
8, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 576010381
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 662873198
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1548364440
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 952875566
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 12609034
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1428325498
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 939597277
9, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1232297060
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 497532589
5, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 265339004
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1691500766
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 971959403
8, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 508943881
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1877381813
1, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 340190899
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1391970365
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 765837590
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1462465741
1, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1166543836
7, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 972227709
2, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 135445518
5, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 219591231
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 862655386
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 441885995
2, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 841157107
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 625767457
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 208321982
2, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 118432383
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 136363860
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 637590266
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1492101
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 369766237
2, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 805115125
9, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 848351209
9, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 8950865
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1479618486
4, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1196232010
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1346684992
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1408475657
2, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2069935647
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1461212992
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1705227341
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1535850910
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 640920210
7, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2816741
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1132018350
7, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2073153294
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 272165498
1, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 514304338
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1034532408
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 972388697
8, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1204165679
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 580545089
1, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1723285842
2, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1635476785
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 496524771
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1703590921
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1418768206
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1515176449
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1141069874
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2109976126
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1684773707
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1757200421
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1941556842
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 145388732
7, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1425219783
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1353460985
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1255751733
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 158255993
8, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 171172454
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1734888797
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1877742982
4, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1866614742
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 934501426
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1510411710
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 824048031
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 547741826
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1752179613
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1916264667
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1825109810
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1713666091
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 51024196
5, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 184816848
3, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1844545694
8, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1173831129
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 265253285
1, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1098993063
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1148990633
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 338395644
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 767709121
7, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1621953429
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 999011158
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1614516662
8, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 293619689
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1933967667
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 704565170
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 595198059
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2047779251
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1786374822
5, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1434156261
5, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 516247099
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1279733448
7, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1769149032
5, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1037863138
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1721349401
6, False, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1267839519
4, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 773536068
7, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 337844998
5, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1176848085
6, True, 1, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1655245782
